ID,Unnamed: 0,MagpieData avg_dev GSvolume_pa,MatscholarElementData mean embedding 54,MatscholarElementData std_dev embedding 116,MatscholarElementData std_dev embedding 155,MatscholarElementData mean embedding 4,PymatgenData mean mendeleev_no,MatscholarElementData std_dev embedding 136,MatscholarElementData std_dev embedding 153,MatscholarElementData mean embedding 140,MatscholarElementData mean embedding 170,H1N4H1,H1N3H1,H1N3C3,N3C3N3,N3C3H1,H1C3C3,C3C3N3,C3N3C3,H1C4H1,H1C4C4,C4C4C4,C4C4N4,H1C4N4,C4N4H1,N4N3H1,H1N4N3,C4N4C4,H1N4O2,N4O2H1,C3C4H1,C4C3N3,Ymean
54,54,8.365666666666668,0.0250561813823878,0.0699035452007788,0.0666327786198637,0.0466746074457963,99.46666666666668,0.0131230204774151,0.0832420846837054,-0.0033790136066575,-0.0653422591586907,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455,0.3636363636363637,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,3.528466666666666
55,55,9.279444444444444,0.0305592547170817,0.0822698783783457,0.0695888701675937,0.0417428342004617,99.4,0.0133354209781106,0.0834868919359882,-0.0050006335911651,-0.0635048724710941,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455,0.3636363636363637,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,2.9143428571428567
56,56,8.819444444444445,0.0256035079869131,0.0775337233734419,0.0690021125945388,0.0461882608632246,99.33333333333331,0.0158351062092257,0.0833095511168199,-0.0014958268962799,-0.0671327926218509,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455,0.3636363636363637,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,3.389657142857143
57,57,12.059333333333337,0.0271839207969605,0.081177548072683,0.0800760741765991,0.0501340461273988,99.26666666666668,0.0095189333346784,0.1088857398871206,-0.0132528336097796,-0.057777098317941,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455,0.3636363636363637,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,2.8463
58,58,13.06448888888889,0.0326869941316545,0.0913060704411707,0.0831190710912787,0.0452022728820641,99.2,0.0097261983571794,0.1088933178574205,-0.0148744535942872,-0.0559397116303443,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455,0.3636363636363637,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,2.4662875
59,59,12.558488888888888,0.0277312474014858,0.0872355708269211,0.0813948559659548,0.0496476995448271,99.13333333333334,0.012460504190152,0.1088626839235771,-0.0113696468994021,-0.0595676317811012,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455,0.3636363636363637,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,2.8072285714285714
60,60,3.462,0.0122747885994613,0.0339019734368655,0.0712775982100349,0.0615004276235898,100.06666666666666,0.0170111457889468,0.0651787059699578,-0.010421847195054,-0.0541737988591194,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,5.360366666666667
61,61,4.388866666666667,0.0177778619341552,0.056804826319815,0.0747425564431487,0.0565686543782552,100.0,0.0170361650899201,0.065521727921052,-0.0120434671795616,-0.0523364121715227,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,4.5245000000000015
62,62,3.8704000000000014,0.0128221152039865,0.0495159852664008,0.0722698600949877,0.0610140810410181,99.93333333333334,0.0180277234778902,0.0652809383266469,-0.0085386604846765,-0.0559643323222796,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,5.38732
63,63,7.011599999999999,0.0231118683237582,0.0648430771099559,0.0623389109211177,0.0554615875085194,99.46666666666668,0.0166707520491077,0.0680670001178888,0.0075336930652459,-0.067361618578434,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,4.35698
64,64,7.834,0.0286149416584521,0.0769007487801369,0.0656623178813304,0.0505298142631848,99.4,0.0168474645286751,0.0683405778583041,0.0059120730807383,-0.0655242318908373,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,3.71015
65,65,7.419999999999999,0.0236591949282834,0.0722565366852962,0.0641994337239816,0.0549752409259478,99.33333333333331,0.0188865286572038,0.0681420161559372,0.0094168797756234,-0.0691521520415941,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,4.087566666666667
66,66,8.207400000000002,0.0280174686573445,0.0665053293243192,0.0661620540982392,0.0456337278087933,99.26666666666668,0.0126725187084735,0.0823040577196611,-0.0106086272435883,-0.0623076595366001,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,3.5660833333333333
67,67,9.0298,0.0335205419920384,0.0781842103789725,0.0695786150473254,0.0407019545634587,99.2,0.0128688382664395,0.08235633233827,-0.0122302472280959,-0.0604702728490034,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,3.149657142857144
68,68,8.6158,0.0285647952618698,0.0736502484975402,0.0675910879270844,0.0451473812262217,99.13333333333334,0.0152198458646026,0.0822937339228356,-0.0087254405332108,-0.0640981929997603,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,3.4321
69,69,11.769422222222223,0.0301452080719172,0.0772853293550329,0.0775193197014833,0.0490931664903958,99.06666666666666,0.0089965312802614,0.1048189842945483,-0.0204824472467104,-0.0547424986958503,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,2.817816666666667
70,70,12.774577777777774,0.0356482814066112,0.0868231001280454,0.0809925724534308,0.0441613932450612,99.0,0.0091893834700359,0.1046873226886613,-0.022104067231218,-0.0529051120082537,0.0,0.1818181818181818,0.3636363636363637,0.0909090909090909,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.1818181818181818,2.46685
72,72,3.3558854166666663,0.0080304932198487,0.0366964484496713,0.0735713500707634,0.0667647174559533,100.25,0.018561926554375,0.0638778122961985,-0.0042401002914023,-0.0544625986367464,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1638
73,73,4.606006944444443,0.0149093348882161,0.062684186582759,0.0775257528303205,0.060600000899285,100.16666666666669,0.0185831385030584,0.0644751905814059,-0.0062671252720368,-0.0521658652772506,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6142666666666665
75,75,7.669635416666665,0.0215768428752198,0.0715792010442375,0.0607888207667496,0.0592161673121154,99.5,0.0169861378130368,0.0680300255390872,0.0182043250339726,-0.0709473732858896,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9343
76,76,8.669079861111111,0.0284556845435872,0.0842616588151232,0.0644996263001082,0.0530514507554471,99.41666666666669,0.0172529193116107,0.0685010304070022,0.0161773000533382,-0.0686506399263938,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2537666666666665
77,77,8.16595486111111,0.0222610011308764,0.0790974645161988,0.0640161288469727,0.0586082340839008,99.33333333333331,0.0200740392035361,0.0681759425852428,0.0205583084219445,-0.0731855401148398,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96586
78,78,9.122864583333332,0.0277088432922028,0.0734396420200284,0.0664644500351354,0.0469313426874578,99.25,0.0122968664095326,0.0868807463559772,-0.0044735753520702,-0.0646299244835972,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14595
79,79,10.186180555555554,0.0345876849605701,0.08566259592209,0.0703248773807783,0.0407666261307895,99.16666666666669,0.0126036306454186,0.0869788373802468,-0.0065006003327046,-0.0623331911241014,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.746366666666667
80,80,9.61918402777778,0.0283930015478593,0.0806321879704324,0.0689014779098248,0.0463234094592432,99.08333333333331,0.0159034243919505,0.0868822492920313,-0.0021195919640983,-0.0668680913125475,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35658
81,81,13.555625,0.0303685175604186,0.0854905329717488,0.0818156660586324,0.0512556410394609,99.0,0.008082681715237,0.1144494124630573,-0.0168158503559728,-0.0551734734326601,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611166666666666
82,82,14.697847222222224,0.037247359228786,0.0951224848881508,0.0858178483761256,0.0450909244827926,98.91666666666669,0.0083957091619351,0.1142635414619776,-0.0188428753366072,-0.0528767400731643,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2431500000000004
83,83,14.122847222222228,0.0310526758160752,0.0908709802446665,0.0828179078672913,0.0506477078112463,98.83333333333331,0.012079827297272,0.1143424895330068,-0.0144618669680009,-0.0574116402616103,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.847683333333334
84,84,3.8296173469387753,0.0160718670148136,0.0329193941468521,0.0720321699446431,0.0626195585355162,100.21428571428572,0.0168004111737434,0.0702395268973041,-0.0165346294275618,-0.051662013466869,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728999999999999
85,85,4.87859693877551,0.0219680170162713,0.0561170716466319,0.0760700058665937,0.0573355157726577,100.14285714285714,0.0168311416039403,0.0703639578824879,-0.0182720794109627,-0.0496933848730155,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75395
86,86,4.350535714285714,0.0166582883768049,0.0485996764107239,0.072523381006886,0.0620984729113323,100.07142857142856,0.0179103465070645,0.0702518909964853,-0.0145169293807287,-0.0535804421773978,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6119
88,88,7.553839285714285,0.0335791738637323,0.0759547023791435,0.0675312787835627,0.0508653299350823,99.5,0.0158296142128589,0.0726330617729399,0.0009659994393587,-0.0638231917151383,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6781
89,89,7.184196428571428,0.0282694452242659,0.0712371422865627,0.0650332670855649,0.0556282870737569,99.42857142857144,0.0181951625391806,0.0725586945099307,0.0047211494695927,-0.0677102490195206,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7652
90,90,7.887232142857143,0.0329390242196885,0.0658688299369123,0.0671850115339467,0.0456195230196629,99.35714285714286,0.0112787605133075,0.0850427727659306,-0.0167347509081342,-0.0603768641927412,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2372
91,91,8.762295918367348,0.0388351742211463,0.0772442291526487,0.0711633788530362,0.0403354802568044,99.28571428571428,0.0115300281052531,0.0849051559050315,-0.0184722008915351,-0.0584082355988877,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6208666666666662
93,93,11.856683673469384,0.0352187450210164,0.0768113222625261,0.0780634364751859,0.049326064464237,99.14285714285714,0.0072596314159983,0.1061926193563782,-0.0273138437686221,-0.0522713347205093,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.450466666666667
94,94,12.90566326530612,0.0411148950224742,0.0859496725293767,0.0821111720389206,0.0440420217013784,99.07142857142856,0.0075320990797239,0.1058897540702881,-0.0290512937520231,-0.0503027061266558,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022366666666666
95,95,12.377602040816328,0.0358051663830078,0.0820317677818815,0.0781460432868696,0.048804978840053,99.0,0.0108045271454439,0.1060409635423259,-0.0252961437217891,-0.0541897634310381,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5816666666666666
96,96,3.4563,0.0093804821372032,0.0433979919796651,0.0710370049641253,0.0669808410573749,100.3,0.0187728265594734,0.0623309776687547,0.0008083201711997,-0.058645299822092,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,5.690971428571429
97,97,5.1011000000000015,0.017635092139244,0.0638682745724675,0.0757389479032203,0.0595831811893731,100.2,0.0187942139211196,0.0625927998609738,-0.0016241098055616,-0.055889219790697,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,4.91224
98,98,4.273100000000001,0.010201472043991,0.056124803551024,0.0726255121245638,0.0662513211835175,100.1,0.019981951273248,0.0623802027267328,0.0036331002367659,-0.0613311000168323,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,5.797371428571429
100,100,8.786599999999998,0.0338907117256894,0.0804338184980661,0.0607312245922133,0.0505249210167676,99.3,0.0152558073276679,0.0661878053229679,0.0253092005848884,-0.0756709493696689,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,3.843066666666667
101,101,8.165600000000001,0.0264570916304364,0.0756366425751903,0.0600599025401759,0.057193061010912,99.2,0.0190366787113244,0.0660598425756064,0.0305664106272161,-0.0811128295958042,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,4.399983333333333
104,104,9.9593,0.0338154921308159,0.0770078736163485,0.0655895078613115,0.0424512714613229,98.9,0.0147034953069435,0.0838322110370155,0.0033529301639646,-0.0735318910330534,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,3.713471428571428
105,105,14.2193,0.0361861113458871,0.0840692411629433,0.0801544540426284,0.0483699493575841,98.8,0.0049362241952259,0.1112847259476354,-0.0142825799062848,-0.0594983495771884,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,2.6492142857142857
107,107,14.8319,0.037007101252675,0.0863780615505896,0.0808700609916015,0.0476404294837266,98.6,0.0109920987186401,0.1110156149843999,-0.0114577998407185,-0.0621841497719287,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.1666666666666666,0.0,0.0,2.906385714285715
108,108,3.74125,0.0117321023135446,0.0344756438589983,0.0711872453026655,0.0654636179096996,100.0,0.017436170395524,0.066440309451835,-0.0132771173375658,-0.050669349109133,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.908849999999998
109,109,5.02625,0.0186109439819119,0.0591438814979155,0.0758842758461754,0.0592989013530314,99.91666666666669,0.0174492367437908,0.0666398435741645,-0.0153041423182003,-0.0483726157496372,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25625
110,110,4.379375000000001,0.0124162605692011,0.0510978262496859,0.0716755627615351,0.0648556846814851,99.83333333333331,0.0184868418756351,0.0664758869456816,-0.0109231339495939,-0.0529075159380833,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1254
111,111,7.276666666666666,0.0252784519689157,0.0675855514515,0.0612461445639474,0.0579150677658617,99.25,0.0165540302114327,0.0693740545929752,0.0091673079878091,-0.0671541237582763,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846666666666666
112,112,8.133333333333333,0.0321572936372831,0.0794835578057693,0.0657229807630017,0.0517503512091934,99.16666666666669,0.0167986944722347,0.0694830655689556,0.0071402830071747,-0.0648573903987805,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.220966666666667
113,113,7.702083333333332,0.0259626102245723,0.0745356473101602,0.062945429684603,0.0573071345376471,99.08333333333331,0.0194257619524658,0.0693739813214016,0.011521291375781,-0.0693922905872265,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714833333333333
114,114,8.590972222222222,0.0314104523858986,0.0693630981090577,0.0654961325245837,0.0456302431412041,99.0,0.011974544367303,0.0842556663993017,-0.0135105923982337,-0.0608366749559839,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0698666666666665
115,115,9.733194444444443,0.038289294054266,0.0808193340520132,0.0701174037144032,0.0394655265845358,98.91666666666669,0.0122543554039053,0.0840864814844545,-0.0155376173788681,-0.0585399415964881,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5060333333333333
117,117,13.102638888888889,0.0340701266541145,0.0808882640043001,0.0781108913729798,0.0499545414932072,98.75,0.007593235997675,0.1081967042736273,-0.0258528674021363,-0.0513802239050467,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4766
118,118,14.244861111111112,0.0409489683224819,0.0898563619610821,0.0828243057754357,0.0437898249365389,98.66666666666669,0.0078833465377197,0.1078103085495407,-0.0278798923827707,-0.0490834905455509,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1377666666666664
119,119,13.669861111111109,0.0347542849097711,0.0857956414243005,0.0780567597879675,0.0493466082649926,98.58333333333331,0.0113903191472326,0.1080073579990638,-0.0234988840141644,-0.053618390733997,0.0,0.25,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7601666666666667
120,120,2.5425850340136056,0.0107797963012542,0.0331182179056769,0.0723612960356593,0.0577145527516092,100.28571428571428,0.0174279966630362,0.0592450014234058,-0.0019946715772329,-0.0603464554463114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,6.198600000000001
122,122,2.9130158730158726,0.011170743875915,0.0480617678067936,0.0741241767382914,0.0573671623354866,100.1904761904762,0.018386987607638,0.0594711017104823,-0.0006495382126775,-0.0616254079199972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,6.3242
123,123,5.762176870748299,0.0185205675328948,0.062438388343196,0.0636401827855751,0.053401095526559,99.85714285714286,0.0172724887741885,0.0626092387427646,0.0108307143229813,-0.0697663266743932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,4.547033333333332
124,124,6.5081179138322,0.0224513342005333,0.0746972853315309,0.0656151728650535,0.04987840035132,99.8095238095238,0.0173941184770967,0.0631728088938101,0.0096724143340474,-0.0684539076118242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,4.023733333333333
125,125,6.132607709750565,0.0189115151075557,0.0703153197554697,0.0660509357924854,0.0530537051104363,99.76190476190476,0.0189194596638705,0.0628087026744686,0.0121758476875367,-0.0710452791480791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,4.188300000000001
126,126,6.846802721088437,0.0220245677711708,0.0640037400730747,0.0674306429966048,0.0463811957410403,99.71428571428572,0.0139470571618098,0.0779401754404943,-0.0021280858976145,-0.0661563559302261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,3.7255
