ID,Unnamed: 0,MagpieData avg_dev GSvolume_pa,MatscholarElementData mean embedding 54,MatscholarElementData std_dev embedding 116,MatscholarElementData std_dev embedding 155,MatscholarElementData mean embedding 4,PymatgenData mean mendeleev_no,MatscholarElementData std_dev embedding 136,MatscholarElementData std_dev embedding 153,MatscholarElementData mean embedding 140,MatscholarElementData mean embedding 170,H1N4H1,H1N3H1,H1N3C3,N3C3N3,N3C3H1,H1C3C3,C3C3N3,C3N3C3,H1C4H1,H1C4C4,C4C4C4,C4C4N4,H1C4N4,C4N4H1,N4N3H1,H1N4N3,C4N4C4,H1N4O2,N4O2H1,C3C4H1,C4C3N3,Ymean
127,127,7.592743764172336,0.0259553344388093,0.0759363117575889,0.0694594912901735,0.0428585005658013,99.66666666666669,0.0140785320631776,0.0782863780332508,-0.0032863858865485,-0.0648439368676571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,3.2870666666666666
128,128,7.217233560090701,0.0224155153458317,0.0716477721436913,0.0695242920589297,0.0460338053249177,99.61904761904762,0.0157987495938205,0.07805583624944,-0.0007829525330591,-0.067435308403912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,3.4227333333333334
129,129,9.793197278911563,0.0235443816387227,0.0741460436349452,0.0782791931900085,0.0488522233707564,99.57142857142856,0.0111001691299942,0.1005990969990294,-0.0091808144712731,-0.0607526696154049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,2.9985
131,131,10.16362811791383,0.0239353292133836,0.0804856060339252,0.0797229004297775,0.0485048329546338,99.4761904761905,0.0130685430603116,0.1006450699022542,-0.0078356811067178,-0.0620316220890908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,2.7721333333333336
132,132,3.863595041322314,0.0124772934412414,0.034853531722135,0.0753180152622015,0.0686676376922564,100.45454545454544,0.0184425954165393,0.0715902012288726,-0.0114580279597165,-0.0512920353900302,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,5.5732
133,133,5.222933884297522,0.0199814843521876,0.0613340883855867,0.0801150693083104,0.0619424923577091,100.36363636363636,0.0184709217541092,0.071822055080556,-0.0136693279385905,-0.0487865080887621,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,4.802175
134,134,4.538636363636363,0.0132236479019576,0.0525830202626898,0.0762362043245052,0.0680044378069314,100.27272727272728,0.0196995921018028,0.0716359027307645,-0.008890046081929,-0.0537336719307032,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,5.5909
135,135,7.135950413223141,0.027255129428919,0.0702314306707544,0.0634443376208279,0.0604328557171604,99.63636363636364,0.0151994005635912,0.0747883292921212,0.0130267996679652,-0.0692754259163683,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,4.01388
136,136,8.2147520661157,0.0347593203398653,0.0822789136049955,0.0679381477653455,0.0537077103826132,99.54545454545456,0.0155511681187335,0.074913714909776,0.0108154996890913,-0.0667698986151001,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,3.6689909090909087
137,137,7.615991735537188,0.0280014838896353,0.0770154577173732,0.0659053624974523,0.0597696558318354,99.45454545454544,0.0190300372332629,0.0747919074378501,0.0155947815457528,-0.0717170624570413,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,4.295544444444444
138,138,8.75479338842975,0.033944584429264,0.0721254237855473,0.0686313993501368,0.0470312288538976,99.36363636363636,0.009860542660064,0.0907916424999951,-0.0117127280258996,-0.0623836635865948,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,3.2841454545454543
139,139,9.944214876033056,0.0414487753402103,0.0836796074728525,0.0733116759906133,0.0403060835193503,99.27272727272728,0.0103100055471952,0.0905901350312906,-0.0139240280047736,-0.0598781362853267,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,2.9539833333333334
140,140,9.345454545454542,0.0346909388899803,0.0785629400353406,0.0703083429980525,0.0463680289685726,99.1818181818182,0.0146097523824269,0.0906680499591817,-0.0091447461481121,-0.0648253001272678,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,3.5203875
141,141,13.452892561983472,0.0368460472673177,0.0843990967495127,0.0832383152126154,0.0517486452379009,99.0909090909091,0.0047913379066845,0.1163130224196325,-0.025177028030157,-0.0520675351673906,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,2.6617818181818182
142,142,14.642314049586776,0.044350238178264,0.0931845301191908,0.0880918328003615,0.0450234999033537,99.0,0.0053961983516104,0.1158552310771751,-0.027388328009031,-0.0495620078661225,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,2.3543818181818184
143,143,14.043553719008264,0.037592401728034,0.0889202443854858,0.0834779716946476,0.0510854453525759,98.9090909090909,0.0106982820149431,0.1160919749613909,-0.0226090461523695,-0.0545091717080636,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,2.865611111111111
144,144,3.7839814814814816,0.0058921463787555,0.0371469508902267,0.0756455845773047,0.0738037344482209,100.22222222222224,0.0196488408694773,0.0670364470480056,-0.0059865448468675,-0.0498862655626402,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39175
145,145,5.560771604938271,0.015063935269912,0.0658837103038143,0.0814525624240289,0.0655841123726632,100.11111111111111,0.0196433998389794,0.0674548707465871,-0.0086892448210467,-0.0468239544166459,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.925366666666667
146,146,4.666327160493828,0.0068043573862976,0.0562087361910317,0.0767061198138121,0.0729931568106015,100.0,0.0207771138000132,0.067144834686528,-0.0028479003295716,-0.0528704880012406,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80965
147,147,7.841296296296296,0.0239539459192504,0.0752536560277645,0.0602332022047793,0.0637390009231037,99.22222222222224,0.0161954122602164,0.0714766761319569,0.0239393555869658,-0.0718659650948312,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72055
148,148,9.110432098765427,0.0331257348104069,0.0868684803489762,0.0656095294201957,0.055519378847546,99.11111111111111,0.0166407836890614,0.0717161148734007,0.0212366556127866,-0.0688036539488368,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674
150,150,9.686666666666667,0.0321299464752276,0.0772836266965792,0.0671713432594409,0.0473592347568935,98.88888888888889,0.0104800994160323,0.091867109156011,-0.0062978449277579,-0.0634427000251081,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.479325
152,152,10.316913580246911,0.0330421574827697,0.0828934359938109,0.0693978349595981,0.0465486571192741,98.66666666666669,0.0160969932719961,0.0917066722570908,-0.003159200410462,-0.0664269224637084,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7770666666666655
153,153,14.699629629629634,0.0356761788328488,0.0904286987673121,0.0852821715983484,0.0531249658928977,98.55555555555556,0.0050101849962952,0.121875208601669,-0.0227542115996281,-0.0508340986238585,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9148333333333336
154,154,15.968765432098769,0.0448479677240053,0.0981805025393017,0.0911910361416109,0.0449053438173399,98.44444444444444,0.0057146768284623,0.1212351182149849,-0.0254569115738074,-0.0477717874778641,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92575
155,155,15.329876543209878,0.0365883898403909,0.0937697965596343,0.0853462647678321,0.0523143882552782,98.33333333333331,0.0116981858030339,0.1215736823165815,-0.0196155670823322,-0.0538183210624588,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1459666666666664
156,156,2.804328703703704,0.0101688400609418,0.034306107103891,0.0724908286109099,0.0597257004636857,100.27777777777776,0.0176646994594071,0.0604000984294141,-0.0024936557359372,-0.0590389317108525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,6.1186428571428575
157,157,3.6292669753086426,0.0147547345065201,0.0570576678774068,0.0749365323760945,0.0556158894259068,100.22222222222224,0.0176993544124577,0.0610461060402358,-0.0038450057230268,-0.0575077761378553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,5.217185714285714
158,158,3.2139891975308634,0.0106249455647129,0.0499886879917469,0.0743098261940274,0.059320411644876,100.16666666666669,0.0186856553387114,0.0606282006422387,-0.0009243334772893,-0.0605310429301526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,5.779233333333334
159,159,6.3648842592592585,0.0191997398311893,0.0651267390248346,0.0627612088020903,0.0546933337011271,99.77777777777776,0.0172769613535657,0.0639984739977759,0.0124692944809794,-0.070028781476948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,4.45515
160,160,7.189822530864196,0.0237856342767675,0.0776844552920075,0.0650933441941431,0.0505835226633482,99.72222222222224,0.0174254602219782,0.0645634523054285,0.0111179444938898,-0.0684976259039508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,3.90713
161,161,6.7745447530864205,0.0196558453349603,0.0730880274128736,0.0654065872526063,0.0542880448823173,99.66666666666669,0.0192103869471913,0.0641949806484354,0.0140386167396273,-0.0715208926962481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,4.0684818181818185
162,162,7.564375,0.0232877401091779,0.0667716593514297,0.0670121760518343,0.046503450618022,99.61111111111111,0.0136142979308739,0.0803437972769694,-0.0026493057763824,-0.0658171489420864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,3.793155555555556
163,163,8.389313271604939,0.0278736345547561,0.0789740321158677,0.0694155658606445,0.0423936395802431,99.55555555555556,0.0137767372431164,0.0806568278750763,-0.0040006557634721,-0.0642859933690892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,3.2100727272727267
164,164,7.97403549382716,0.0237438456129489,0.0744796500429101,0.0692486913202562,0.0460981617992123,99.5,0.0158083225928987,0.0804430648935771,-0.0010799835177345,-0.0673092601613866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,3.3713777777777785
165,165,10.822800925925923,0.0250608562879885,0.0774286829020971,0.0790092797567749,0.049386316186024,99.44444444444444,0.010438371786482,0.1043807582026335,-0.0108774891123175,-0.0595128482414616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,2.984866666666667
166,166,11.647739197530866,0.0296467507335667,0.08761936528235,0.0814712932716867,0.0452765051482452,99.38888888888889,0.0105944203497864,0.1044878468365667,-0.0122288390994071,-0.0579816926684644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,2.500672727272727
167,167,11.232461419753086,0.0255169617917595,0.0837198693769623,0.0804339573653099,0.0489810273672143,99.33333333333331,0.0127897535497145,0.1044014782841727,-0.0093081668536696,-0.0610049594607618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571427,0.0,0.0,0.0,0.6428571428571427,0.2142857142857142,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,2.8114166666666667
168,168,3.0207714843749995,0.008952344986028,0.0347227754941996,0.071044480965255,0.0605211880756542,99.9375,0.0174441186782139,0.059308187875324,-0.0050731627416098,-0.0563716110773384,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,5.57346923076923
169,169,3.904208984375,0.0141114762373035,0.0578031143036224,0.074095256271541,0.055897650658153,99.875,0.017464851957991,0.0598797837656462,-0.0065934314770856,-0.0546490610577166,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,4.686464285714286
170,170,3.459482421875,0.0094654636777704,0.0505785178665671,0.0724652166606595,0.0600652381544932,99.8125,0.0183950874385863,0.0595025251017311,-0.0033076752006309,-0.0580502361990511,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,5.320033333333333
171,171,6.833818359374999,0.0191121072275564,0.0659389729831033,0.0614580036670857,0.0548597754677757,99.375,0.0177346239607189,0.0628769058937057,0.0117601562524214,-0.0687351920641958,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,4.225242857142858
172,172,7.7172558593749985,0.0242712384788319,0.0783907810475602,0.0643884932579226,0.0502362380502745,99.3125,0.0178857243573891,0.0633618915281269,0.0102398875169456,-0.067012642044574,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,3.7894294117647056
173,173,7.272529296874999,0.0196252259192988,0.0737403870527446,0.0637683099191964,0.0544038255466148,99.25,0.0197041238451471,0.0630375221792927,0.0135256437934003,-0.0704138171859085,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,3.9644384615384616
174,174,8.118369140625001,0.0237111075402935,0.0676058820441954,0.0656115678173782,0.0456461569992825,99.1875,0.0139243632718731,0.0792885222179506,-0.0052482690371107,-0.0639971054624766,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,3.5911
175,175,9.001806640625,0.0288702387915691,0.0796869066650177,0.0686215196112964,0.0410226195817813,99.125,0.0140867063466403,0.0795079879226724,-0.0067685377725865,-0.0622745554428547,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,3.16810625
176,176,8.557080078124999,0.024224226232036,0.0751431242433542,0.0674796579137475,0.0451902070781216,99.0625,0.0161405441165639,0.0793470007479299,-0.0034827814961317,-0.0656757305841893,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,3.5467538461538464
177,177,11.6106640625,0.0257058632414555,0.0784062470765694,0.0775679026318374,0.0488893807632848,99.0,0.0104014855507963,0.1036090246851709,-0.0145049752900376,-0.0569047671742737,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,2.89778
178,178,12.5744140625,0.030864994492731,0.0883885996627251,0.0806259033646718,0.0442658433457836,98.9375,0.0105524357023924,0.1036167684679522,-0.0160252440255135,-0.0551822171546518,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,0.6666666666666665,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,2.5984
180,180,3.605612244897959,0.0105610876843067,0.0340520054998049,0.0663100260183403,0.0604287296799676,99.28571428571428,0.0162482935612892,0.0602214639774491,-0.0161356863599004,-0.0496908420962946,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9812
182,182,4.048673469387756,0.011147509046298,0.0493999445460783,0.0662562222143088,0.0599076440557837,99.14285714285714,0.0170424811586871,0.0602440064451092,-0.0141179863130673,-0.0516092708068234,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.849266666666667
183,183,7.227653061224487,0.0221722445317677,0.0645270359540913,0.0587142632990991,0.0539585438423923,98.64285714285714,0.0179360037954824,0.0628318594993949,0.0031023924904209,-0.0638206489384174,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1789
184,184,8.066836734693878,0.0280683945332254,0.0762664249760771,0.0631776831184448,0.0486745010795337,98.57142857142856,0.0180808294637781,0.0629202127369972,0.0013649425070199,-0.0618520203445638,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77645
185,185,7.64438775510204,0.022758665893759,0.0716876261197981,0.0594937485190196,0.0534374582182083,98.5,0.0198550577250229,0.0628269691695008,0.005120092537254,-0.0657390776489462,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.181342857142857
186,186,8.447857142857142,0.0274282448891816,0.0661675850619308,0.0618365227632822,0.0434286941641143,98.42857142857144,0.0139477356829014,0.0763624597753283,-0.0163358078404728,-0.0584056928221668,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.507375
187,187,9.28704081632653,0.0333243948906393,0.0775266834685502,0.0663985607923505,0.0381446514012558,98.35714285714286,0.0140991229042671,0.0762344111798076,-0.0180732578238738,-0.0564370642283133,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159257142857143
188,188,8.864591836734693,0.0280146662511729,0.0730584163830549,0.0621981887720437,0.0429076085399304,98.28571428571428,0.0160873770109684,0.0762750837632327,-0.0143181077936398,-0.0603241215326956,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33158
189,189,12.26908163265306,0.0297079656905095,0.0768106779185929,0.0720039382345479,0.0471352356086884,98.21428571428572,0.0098035163177258,0.0984242890620438,-0.0269149007009608,-0.0503001633499349,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86345
190,190,13.318061224489794,0.0356041156919673,0.0860181169518421,0.0765652005613629,0.0418511928458298,98.14285714285714,0.0099371004020121,0.0981283037411002,-0.0286523506843618,-0.0483315347560814,0.0,0.0,0.3999999999999999,0.1,0.3999999999999999,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4491555555555555
